;danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;id;duration_ms
206;0.383;0.792;-7.34;0.182;7.22e-05;0.15;0.054;0.421;173.655;3LvLKGQVtbeWAxQv6yfSuZ;585507
207;0.151;0.938;-8.904;0.175;7.78e-06;0.0698;0.317;0.135;90.215;5ypQLwjGgiU4qHLzNChuKA;401507
208;0.168;0.979;-3.963;0.184;8.44e-06;0.204;0.0644;0.153;169.925;430VZGvjBfWzjVf0vZkbb8;257695
209;0.27;0.996;-4.423;0.153;2.51e-05;0.737;0.191;0.117;113.082;10JbxMr5YV6nEM1YtorHES;199936
210;0.364;0.962;-5.239;0.0499;7.42e-06;0.157;0.611;0.256;103.589;2WQXTG8wjeMf9lkSJTmG0L;295560
211;0.251;0.803;-12.197;0.0423;0.0131;5.29e-05;0.163;0.544;100.454;0pwF4WOZdvnXpSwBZXp1iA;403400
212;0.606;0.919;-3.764;0.072;0.00102;2.62e-06;0.126;0.163;112.572;00GzsapyY89UOf1rNHcXj5;130361
213;0.436;0.94;-6.319;0.0631;0.000267;3.7e-06;0.161;0.434;192.273;0hyFPXxmWqc4xTuHA1hEd9;202533
214;0.29;0.99;-4.903;0.0661;6.24e-05;0.329;0.207;0.342;169.947;6zLVHcqDlaWaUK4NltfhFQ;301747
215;0.209;0.96;-4.411;0.0911;3.13e-05;0.0923;0.415;0.418;200.064;6acycPC9JmAQhHFgJqwjEA;517904
216;0.272;0.747;-4.86;0.0401;0.000393;4.03e-05;0.16;0.255;202.777;6olS0TmHmsGr0hXtcBsiVM;262133
217;0.423;0.961;-10.055;0.0551;1.55e-05;0.108;0.0801;0.201;94.059;15MwrEdteIbx0VZSJsXtia;212493
218;0.384;0.991;-4.13;0.109;0.000195;0.0183;0.409;0.326;96.281;24SYnAhgA1kEVSxaaTbXwy;279213
219;0.238;0.97;-8.188;0.055;2.98e-05;0.888;0.185;0.458;150.653;3IGUqwIXQBP41RqHOjcJPN;264960
220;0.275;0.997;-5.216;0.0772;0.000164;0.0711;0.0737;0.0838;160.914;3orEDNYiGeafDlFNSAZ2Lw;309253
221;0.381;0.972;-4.543;0.135;0.000317;0.00353;0.204;0.291;192.134;0X3K3claSyeXDyJO6tpRrq;257200
222;0.453;0.976;-4.32;0.135;1.57e-05;0.136;0.0908;0.327;144.113;09AcdBhPSOSd9h0Mm3BKdt;277000
223;0.257;0.975;-6.128;0.175;6.07e-05;0.1;0.222;0.276;149.312;2O7UGwJPVlix15Wn4sa5vw;396987
224;0.158;0.937;-4.815;0.0878;1.75e-05;0.269;0.755;0.294;79.903;0p0BgOyVaZqDIWcqvi6ZBW;504842
225;0.502;0.864;-7.704;0.0475;3.78e-06;0.864;0.28;0.519;104.036;36SKiYsvB6jjmssv2YNocW;307520
226;0.527;0.983;-4.31;0.11;0.000153;0.158;0.275;0.449;94.995;6SHNRR0BXlHLlah8B4PRFk;266347
227;0.235;0.998;-6.037;0.143;1.69e-05;0.763;0.0774;0.153;93.453;75YHmO4ktWW3PCpcdXUeJG;261096
228;0.476;0.943;-6.1;0.103;3.17e-06;0.725;0.907;0.447;100.097;2iN2Xn3SfVd7vrIZ0TP3As;281728
229;0.423;0.982;-4.947;0.157;0.000117;2.36e-05;0.167;0.406;145.658;5FSWDz91pGJWHu4F0TWJZS;287275
230;0.537;0.991;-5.137;0.0975;0.000704;0.00108;0.0867;0.473;107.467;2gjsFjDTVacpoZPfGYaddw;181187
231;0.207;0.99;-4.939;0.103;8.57e-05;0.679;0.178;0.209;93.144;4GQgQvZ00znkKCALpKhQSf;366733
232;0.544;0.979;-5.201;0.0642;3.36e-05;0.771;0.106;0.435;144.985;4Hwmu7Q4Scv2ZqC38EXrj4;322680
233;0.5;0.996;-5.071;0.101;4.64e-05;0.00257;0.206;0.101;105.151;5BDJCcdKcSbUm0Xipo57MQ;242027
234;0.312;0.991;-4.821;0.0822;1.71e-05;0.405;0.309;0.374;170.093;1NMJOg7jOnXkXlKUKSETtZ;249159
235;0.409;0.987;-5.505;0.08;3.65e-06;0.639;0.8;0.311;108.448;66DYinBSnJ7zSI8uL4ZGjb;228688
236;0.561;0.988;-5.814;0.0865;0.000243;0.000142;0.0707;0.119;100.017;3w2TcL6M1UqQKdgu3JjoUw;243617
237;0.316;0.988;-3.335;0.184;2.42e-05;0.153;0.218;0.135;105.13;2C2Hi5imLSNAk9wI5itFHx;310181
238;0.386;0.969;-2.955;0.141;4.6e-06;0.574;0.0867;0.16;97.289;5fopcFWgDjqmqWQK83QUlQ;302841
239;0.501;0.988;-6.113;0.0543;4.21e-05;0.00235;0.372;0.372;99.996;3Ls683lPVFSSttiF9Mr4oS;360133
240;0.373;0.981;-5.013;0.0869;0.000217;0.0;0.136;0.58;85.323;0NAF4ywlrLdqUZMJRT23od;151080
241;0.475;0.958;-3.825;0.111;2.38e-05;0.00748;0.0372;0.247;118.231;21zfxfNLaNqQuGX0MSwvh7;156702
242;0.449;0.94;-4.665;0.0988;0.00181;0.0912;0.312;0.263;193.964;2qmmCV69mhzoSCaYpKWXHQ;203536
243;0.228;0.949;-3.386;0.129;1.45e-05;1.69e-05;0.256;0.373;156.474;4xfAAFNESaQwJeJlbimxNd;86110
244;0.366;0.991;-5.591;0.208;2.43e-05;0.427;0.363;0.0793;104.953;5VwwTHDa25f8oC9kkBdObh;194101
245;0.24;0.979;-5.266;0.123;2.87e-06;0.262;0.193;0.501;162.235;1Oay3rIcbdDQn7B7oNWRuk;261893
246;0.377;0.977;-5.501;0.0788;9.89e-06;0.763;0.599;0.246;147.043;1bOxv1BcxwZVHCxc6MnYUC;241159
247;0.405;0.96;-3.916;0.074;0.0001;0.0576;0.182;0.417;174.952;1Ap9wotYS99H8R17VONySZ;269467
248;0.374;0.991;-3.542;0.0759;2.12e-05;0.671;0.0405;0.623;176.032;0ZHJ7Li6mK3Y8K1iI3F9UN;177207
249;0.255;0.953;-4.419;0.192;0.00026;0.00118;0.0649;0.299;189.81;4WyO8RoNmV8n67eJixCGI6;398253
250;0.241;0.991;-4.731;0.176;3.76e-05;0.432;0.259;0.225;105.785;22i0SAC2wv9bbgNQdublCr;173187
251;0.228;0.995;-5.221;0.184;0.00107;0.0442;0.367;0.0602;102.293;6YLX4QuBZiFoIC73sLjH7W;303547
252;0.391;0.982;-8.705;0.0676;0.000191;0.00624;0.152;0.303;120.019;1Js0lYwHvSkf7Ugt9ztlWX;246553
253;0.519;0.974;-6.655;0.0894;1.26e-05;0.047;0.299;0.296;105.006;2tIlJpAdUtT81YYiqCIpH4;236893
254;0.269;0.995;-5.043;0.0747;1.04e-06;0.467;0.335;0.154;111.042;7qbYKFvJBRxzd0thQo15mS;270484
255;0.418;0.995;-2.974;0.0804;1.4e-05;0.0005;0.132;0.243;130.493;0QfZ8OHFnFzLe66iFBww2U;205680
256;0.39;0.977;-3.83;0.108;6.39e-05;0.0159;0.112;0.486;179.988;61RhiaaFnJY21PJAkwb1QL;304893
257;0.21;0.961;-2.554;0.0938;7.09e-05;0.000263;0.241;0.21;172.408;0etLulfmYxPOTyznvesnt6;147547
258;0.258;0.982;-4.785;0.191;4.7e-05;0.156;0.207;0.352;95.039;4eQGDy5Mu2CNnzPZKO6pYh;333173
259;0.447;0.982;-3.82;0.077;6.9e-06;0.0198;0.0517;0.383;94.941;3u4djE2yAEkKMWJEUOOJyT;187895
260;0.42;0.978;-5.684;0.0762;5.47e-05;0.000672;0.166;0.336;75.001;3P1kbMIKy5qZIvTPcDCBcY;285400
261;0.236;0.999;-5.188;0.115;3.58e-05;0.118;0.355;0.159;94.78;1Aa6LobMaLKCRi2B1eJEeb;193453
262;0.513;0.616;-5.913;0.0283;0.000132;0.000114;0.119;0.0991;102.837;1NpgeO9jKOxu8usGki81Wn;285469
263;0.445;0.869;-3.012;0.0403;0.233;0.000783;0.358;0.452;155.015;1vXhMbqeQdSpsdVNf8mP8n;209032
264;0.418;0.865;-6.068;0.148;0.000647;0.000125;0.441;0.253;150.027;7kUBocchlTtTZVNplR9ZJI;182168
265;0.532;0.952;-2.738;0.0425;0.0618;0.00197;0.789;0.354;148.059;1E0kiT3MnEUKMG7jjbWEm7;177568
266;0.427;0.951;-1.626;0.368;0.00338;0.00431;0.124;0.207;160.027;2MI3pBdP5NBQUUH791wWWk;235500
267;0.488;0.993;-2.323;0.555;0.0062;0.00443;0.835;0.162;74.992;175Y7EheWzKVU87YhG5PuM;205604
268;0.631;0.858;-4.895;0.178;0.00793;0.000988;0.501;0.337;160.046;0vBOyqICis94fkSwJbfUeF;186410
269;0.594;0.928;-3.962;0.25;0.0166;0.000617;0.582;0.493;159.912;43Bu2RvrKaEkQL36OLrDzA;176200
270;0.39;0.807;-2.875;0.0429;0.0935;0.000311;0.234;0.181;150.181;3VwxvFdVh7i0NdroGxP3oz;187000
271;0.512;0.937;-5.951;0.31;0.00286;0.371;0.949;0.224;150.0;0MwEcodV2ILJPeUWf72761;159946
272;0.509;0.917;-2.372;0.0904;0.0407;0.0;0.484;0.483;159.911;7nUXc7HC11XCw4zFWHlP3o;138750
273;0.492;0.95;-4.253;0.2;0.00107;4.08e-05;0.109;0.4;160.044;6UjTx1wIv9GuxMwyl1D6Q0;230738
274;0.263;0.99;-2.856;0.6;0.00847;0.0213;0.458;0.109;159.61;1EUKFavDiIvi2J6Cd35Tmd;199500
275;0.572;0.971;-3.199;0.234;0.0904;0.000148;0.127;0.327;150.034;4wzaWnCQHXAXPNXv32q8Oe;241600
276;0.321;0.798;-2.813;0.107;0.189;4.17e-06;0.199;0.421;150.197;186VP99dYJ4ism7IXIQaKd;210400
277;0.271;0.778;-7.697;0.0675;0.0107;0.0;0.213;0.219;154.763;7hiSvqxUrIB4ZAH4hi0awM;224668
278;0.444;0.889;-3.693;0.0408;0.0141;0.063;0.317;0.302;149.966;4SAFKjiJDAHCZnjYswyICX;175200
279;0.565;0.745;-3.674;0.0903;0.152;4.9e-05;0.146;0.403;149.881;42SXIBHkSp74NfGVkpVx2T;178400
280;0.472;0.919;-2.957;0.04;0.0932;0.000475;0.396;0.683;165.051;0lKFwVERbOAEjst5CfH7tb;157570
281;0.686;0.962;-3.742;0.174;0.0791;3.2e-05;0.183;0.593;151.995;2sbUzaHihePu45j9MslHN5;232157
282;0.544;0.914;-2.341;0.287;0.00821;0.00224;0.688;0.351;155.045;6QCs2VEwYeSrhutMPGw5Vs;212129
283;0.558;0.874;-1.22;0.156;0.622;0.0;0.634;0.634;155.013;34odIf6vVFGeJyJHzlHCEw;164907
284;0.644;0.943;-2.176;0.067;0.00805;0.0933;0.143;0.478;149.951;00NbtCjGk8CqdB8ukjxCT4;152000
285;0.456;0.936;0.36;0.053;0.0679;0.0;0.331;0.548;159.848;1Yoxdq3J7CxsaLPAynnZde;127312
286;0.529;0.995;-1.384;0.0863;0.00106;0.00253;0.418;0.304;150.025;0I6hYlzNAm42GkgnXTmVcD;229392
287;0.357;0.883;-6.155;0.139;0.000461;0.00801;0.251;0.169;150.17;7DpG8lVap8vg8mCGuX61i9;310777
288;0.54;0.858;-4.258;0.166;0.021;0.000298;0.208;0.726;92.621;0iXBKHF9z0BBfa73WDmF8m;112378
289;0.206;0.925;-3.842;0.0564;0.0852;8.8e-05;0.941;0.286;155.076;1wZWfjskBLLhh2GhzSa5tE;233806
290;0.481;0.977;-2.131;0.401;0.000892;1.99e-06;0.366;0.334;154.964;32bJZohXwPdVBjwfkDAAE2;198135
291;0.386;0.959;-0.163;0.0965;0.0594;0.0;0.505;0.263;159.899;6NPa1pEvBzztplwVijzTP9;138750
292;0.444;0.993;-0.882;0.122;0.0186;0.0388;0.376;0.0921;99.994;1OXOJ3SksKvgLRkBGBz5eK;248400
293;0.41;0.944;-2.279;0.0492;0.00447;0.00406;0.139;0.693;184.624;56E1lK3BuRvNRPBnyRJQvc;161543
294;0.348;0.934;-4.278;0.238;0.0103;7.44e-05;0.0691;0.252;150.185;1AL97In5wDss9kvY8wRHH4;350077
295;0.47;0.797;-4.426;0.0333;0.0415;0.0176;0.0543;0.115;150.026;2X1ScuQBFnStH31q03HB9d;233744
296;0.315;0.881;-1.255;0.0897;0.0729;0.0;0.415;0.283;81.907;7bryKFBzMFzFIStyYSiDKN;188251
297;0.557;0.864;-4.574;0.0702;0.0151;0.0084;0.878;0.464;160.04;4qfD7xjF4ZhteeAc6B7TjA;217500
298;0.455;0.84;-3.333;0.0529;0.0141;1.03e-06;0.167;0.136;150.011;31z8RHLZ1U3QsmSr55huQ5;177200
299;0.53;0.998;-3.427;0.0762;1.93e-05;0.852;0.335;0.209;149.941;7HnVPQsFFBeoBxTab3eSo6;161600
300;0.563;0.873;-2.973;0.0413;0.0449;0.0852;0.0898;0.403;149.975;6AQpd05OyowTvtO7I3BdBU;169839
301;0.437;0.876;-4.516;0.212;0.00688;0.000729;0.865;0.295;155.089;1y9oXSGPRGmenJDEU8hhlq;181935
302;0.319;0.865;-2.526;0.0415;0.132;0.0;0.135;0.0832;155.133;0BAsf69u0gltlMFYMADpAn;192015
303;0.561;0.741;-5.146;0.137;0.0382;0.234;0.224;0.384;149.99;4CYTfh7ET2QCbW16dWf5m6;129600
304;0.496;0.98;-3.434;0.0474;0.000291;0.318;0.353;0.391;150.008;5BeV0OiC4VQ3TG7ZlNHHsz;158159
305;0.319;0.861;-4.11;0.0544;0.0368;7.48e-05;0.252;0.202;149.652;3fdK0eZWK2iNOdigAxvDGr;194921
306;0.535;0.877;-2.181;0.0465;0.033;0.000167;0.144;0.115;150.022;5DWoPJxISs9VMRCJBzujB6;241600
307;0.294;0.707;-5.418;0.0389;0.0408;0.106;0.0705;0.0395;149.94;05EG9LwFCVjkoYEWzsrHHO;189679
308;0.588;0.859;-1.662;0.142;0.176;0.0;0.333;0.263;150.085;4zifgSriN5LUBrHquq0Owo;173200
309;0.297;0.935;-2.188;0.0754;0.0251;1.09e-05;0.157;0.147;112.57;4WCjWUQGf66gxE6Re95Brp;316800
310;0.405;0.778;-5.019;0.0788;0.4;0.0;0.197;0.532;169.787;0ewQoUODF5WD6suLW5R6mL;117176
311;0.522;0.916;-4.559;0.047;0.0186;0.0;0.177;0.453;150.04;7xS4GfLMI50sY9w1H4kENH;218557
312;0.515;0.94;-2.452;0.0478;0.0044;1.06e-05;0.23;0.284;150.051;3QeEf7TMugwZkmn0hPmXio;236800
313;0.486;0.956;-2.381;0.0651;0.0242;7.44e-06;0.193;0.383;160.002;5YQoeliHU9Iz2La6pgsL9X;151125
314;0.348;0.82;-4.766;0.0537;0.0197;0.0;0.275;0.399;150.188;24ay2SRIgkbkKA3tCcylaq;155600
315;0.62;0.958;-1.951;0.0581;0.0791;0.000112;0.208;0.451;150.026;5HiEqsOo0c9q1Ae9wODL6s;183638
316;0.534;0.929;-2.032;0.0825;0.00696;9.2e-06;0.103;0.114;154.864;018JcpYiNsyaWw77BQvGL6;262550
317;0.635;0.933;-4.264;0.221;0.00678;0.0236;0.343;0.151;150.06;3tvFbMS6E3mk6KY3hJn3Ht;267200
318;0.404;0.986;-1.415;0.204;0.000586;0.000778;0.14;0.188;154.987;4yuqtzwV5flMo1HkXOMSu1;182710
319;0.345;0.954;-1.337;0.183;0.0137;0.0;0.11;0.245;77.411;2dwPGG66JNEAZVMTLlcmtF;198271
320;0.254;0.877;-5.009;0.152;0.0874;0.00829;0.117;0.531;75.048;1rSENjsUV5v8OiRrjxTyhX;194825
321;0.51;0.788;-4.237;0.0288;0.00828;1.52e-06;0.349;0.194;149.935;4jAaDPGPe4nqIRA1MFppuf;201692
322;0.483;0.683;-6.903;0.0364;0.0105;0.000149;0.106;0.12;149.841;5PSR3ul57ZNTQi4Al6xtUz;238421
323;0.613;0.982;-4.376;0.142;0.00414;0.275;0.122;0.283;155.045;6kZGXEU0mBb3KZog583f21;200131
324;0.478;0.878;-3.431;0.0403;0.0431;1.93e-05;0.0719;0.289;149.671;3uJnYKR844kT7MLpm0cquz;222400
325;0.456;0.907;-1.956;0.0424;0.00333;0.0;0.382;0.348;165.067;75VLG3EZ8ck7oKmSmu4c5C;144727
326;0.562;0.983;-4.373;0.135;0.026;0.0103;0.365;0.343;149.93;2IgHbzBK1emrNvUOrdU31y;266669
327;0.329;0.968;-2.636;0.345;0.125;0.0;0.169;0.146;155.03;4Y5GxHtK8uZ5k6kaOzfw94;260983
328;0.575;0.979;-1.561;0.396;0.0321;0.0;0.34;0.366;155.032;7rKS9FoVpE1mLrbxCnlokX;295647
329;0.578;0.975;-3.545;0.0833;0.0766;0.889;0.446;0.34;160.023;76K2GPOdbmj2bGCnFYj2xe;151500
330;0.276;0.942;-5.882;0.172;0.00351;0.0511;0.454;0.0509;149.982;5DOL2R736GPvEL6yE05n4R;236000
331;0.312;0.813;-6.481;0.0395;0.0609;0.0124;0.4;0.202;150.095;3KQVhTF2eqfU1jR1b74Xcw;212804
332;0.539;0.954;-2.73;0.0558;0.0235;1.07e-06;0.224;0.601;150.005;7KxiqXmrEikGonyuxz50Qk;156000
333;0.584;0.991;-5.074;0.105;0.149;0.000263;0.398;0.753;154.992;0po4jcwAuIotGWCpGmRMKd;191413
334;0.515;0.72;-3.595;0.0306;0.0124;1.21e-05;0.323;0.464;159.871;4yguwynRa6IjQsOtxhi1tR;148875
335;0.53;0.866;-4.001;0.035;0.00909;0.00142;0.352;0.377;150.043;5ZHdiROs72t0QpMHggDSNW;182079
336;0.368;0.842;-3.998;0.0707;0.0509;8.63e-05;0.483;0.0874;75.616;2CvRrjlar3js1H7KpUj4OP;292553
337;0.56;0.999;-2.247;0.129;0.0109;0.489;0.0354;0.216;159.982;2VFTLSNaAm18ac2xYr5EQv;196885
338;0.436;0.869;-2.473;0.0615;0.0542;0.0;0.0979;0.0383;155.051;1TwbzKMxFBExaDEUWqQ832;289549
339;0.534;0.984;-1.913;0.312;0.00591;0.000378;0.38;0.401;149.956;4e6da6QnKMLr1t4WD8dhu7;190412
340;0.403;0.842;-5.711;0.0699;0.297;0.413;0.0955;0.046;74.815;1goihZJ4pY7D8fIXlNdMBD;233600
341;0.484;0.955;-2.939;0.0452;0.00513;0.884;0.091;0.261;149.991;7dRuNBMc0ha8KjCsYuSEUC;224000
342;0.435;0.543;-9.133;0.0489;0.0708;5.69e-05;0.27;0.205;154.136;3BrjDL7NEUuvwGOhG10O0e;181157
343;0.347;0.804;-4.798;0.103;0.000216;0.368;0.0736;0.132;150.018;24ziSHYA1GWg5hrNbpLg4E;235588
344;0.526;0.981;0.691;0.112;0.0995;0.000304;0.396;0.872;165.012;2cMwo7ZajYAd0NxNire01U;134909
345;0.57;0.911;-4.802;0.114;0.000493;0.0301;0.157;0.0422;149.85;5BnJSTi2yFUJy6j0qUgm3B;152400
346;0.559;0.922;-1.406;0.242;0.0646;0.0;0.383;0.405;90.036;4uqKujervoGSlzcNO1201D;136500
347;0.478;0.957;-2.994;0.0451;0.0148;0.000351;0.309;0.278;149.992;10WobHNbDyqUBpSc2tfw8m;192000
348;0.572;0.874;-5.288;0.129;0.0329;0.0;0.743;0.372;149.868;653g5viJCNi5kjuuRXWt31;165425
349;0.353;0.915;-2.691;0.145;0.225;7.61e-05;0.116;0.371;154.859;6dxJs7E10HvvRypGRgcOSU;182903
350;0.572;0.974;-1.556;0.103;0.052;0.0;0.311;0.266;95.01;3ob2q5w8uZQksLz4WYGmi0;215684
351;0.485;0.968;-0.567;0.0434;0.147;0.0;0.342;0.203;101.999;0tIZSEcik0VWFuI4bVAPX8;158529
352;0.44;0.88;-5.748;0.0911;0.00461;3.23e-05;0.0638;0.297;149.747;3UjxmoAp5oSdz3aAh4zcgd;206516
353;0.522;0.715;-6.173;0.0305;0.0235;6.71e-05;0.285;0.225;145.005;0krCsEg1HD0tAqXavlHL3V;169022
354;0.147;0.883;-5.242;0.181;0.0762;0.000748;0.338;0.233;179.908;6xW8JLQGyCIDUvQU6KplAQ;207218
355;0.268;0.864;-4.442;0.0901;0.0153;0.0;0.132;0.279;149.989;2vqtDT3x19wSzE2otDBkDU;252545
356;0.439;0.956;-1.346;0.175;0.0133;0.0;0.0791;0.159;155.093;1E98GLyca4lWhGg0UJjIWE;181418
357;0.303;0.88;-2.922;0.057;0.0569;0.0;0.119;0.0794;100.257;7xW5cpMkXriC3T2xaUVNBP;240574
358;0.152;0.932;-2.935;0.157;0.0938;0.0;0.0967;0.318;199.713;4oXfq53zABX3oq2fQ7zDzj;239813
359;0.444;0.967;-1.267;0.0738;0.00953;0.000109;0.344;0.427;174.967;33GIBMTxETeGmoS8OQVwCN;125486
360;0.555;0.954;-1.064;0.0849;0.000597;0.276;0.0292;0.4;169.956;2tld2PLZXQvA7Toq38txGT;197647
361;0.572;0.967;-2.622;0.177;0.0497;0.0452;0.212;0.44;148.067;2ZBh49J4eDg8Q7mS1O9liq;199385
362;0.458;0.809;-3.559;0.0546;0.000714;0.0;0.11;0.0935;155.045;64ku5BW8EdFW7ygyMOC77k;202948
363;0.465;0.841;-3.694;0.0487;0.107;0.0;0.109;0.0925;154.949;1QG7BnEXD7KQyl2icg6ePx;244645
364;0.509;0.961;-2.622;0.119;0.0415;0.0;0.378;0.366;160.012;2ATeC2MiGBOe7SYOaaEc2T;153656
365;0.572;0.928;-3.55;0.05;0.000377;0.0;0.214;0.236;154.938;147kWn3dhK3UBHeH11cmri;205935
366;0.433;0.831;-2.666;0.0813;0.0172;0.0;0.147;0.0915;154.968;7s6W3XOlRtCoT1bKV0a7ZK;278710
367;0.507;0.952;-2.003;0.0743;0.0297;0.000274;0.351;0.0446;154.917;2GVhChi8rNLrfcfHjzFVQq;211962
368;0.627;0.915;-3.224;0.321;0.00251;0.000608;0.114;0.525;150.017;7Bl79YFqz2aDA6D2KxSIBC;118800
369;0.5;0.994;-0.592;0.396;0.0128;2.1e-05;0.394;0.246;154.999;6utKoO8KYpFWBnnu4ymJrS;234585
370;0.549;0.921;-1.185;0.0636;0.00734;7.37e-05;0.184;0.261;149.955;52173U8Lw9eFYIQUGZUpQT;195200
371;0.59;0.897;-3.193;0.317;0.00341;1.22e-06;0.276;0.614;155.233;0CptEg5KCzmzIScx46HPMa;119226
372;0.37;0.824;-3.82;0.0944;0.167;3.8e-06;0.972;0.273;155.005;7FBDl8zi1ubMKDOEg3EZ71;173688
373;0.563;0.895;-3.834;0.418;0.00705;0.0;0.35;0.595;155.163;3JPGZ8aTJCqmvie5Or10Rt;119226
374;0.436;0.943;-3.732;0.0964;0.0371;6.54e-05;0.214;0.25;154.924;00N6JtjDmWaGgfa6LmBGmc;230000
375;0.701;0.877;-3.166;0.344;0.00342;0.00376;0.391;0.378;150.125;0r0FdOhGQGSQHEXaPAKpXo;120800
376;0.354;0.878;-2.38;0.15;0.0167;0.0;0.393;0.127;154.909;405mhDkPN27VYTMgx6quXN;165643
377;0.357;0.825;-4.777;0.0301;0.047;0.0;0.0324;0.33;75.028;4LR1jodAjwy93mUG447kvD;169604
378;0.386;0.959;-0.163;0.0965;0.0594;0.0;0.505;0.263;159.899;2S2eaLer5KX26rGw0n5hjS;138750
379;0.622;0.911;-3.546;0.157;0.00166;0.0467;0.078;0.331;149.946;4w0X3riLpJvG6sLkFTXUaK;124800
380;0.554;0.848;-4.075;0.0745;0.00237;0.0;0.185;0.286;144.996;18rHGxr6QDiPieSTo7cUGL;216441
381;0.373;0.916;-3.883;0.23;0.0346;2.44e-05;0.347;0.543;159.556;1HWKQXgXuCYd0VJyntftMd;183000
382;0.523;0.755;-6.455;0.0301;0.00364;5.03e-06;0.19;0.216;77.45;6s9nWQDrgBx5JafbmEO2Zf;123383
383;0.534;0.918;-4.132;0.0375;0.00232;0.061;0.287;0.325;149.972;734AqduhsfDwpp9lg7rois;212000
384;0.606;0.761;-3.443;0.0568;0.039;0.00764;0.139;0.336;155.08;1dblMQ3nClfC0r8HvWUvgA;185806
385;0.331;0.673;-4.762;0.0375;0.279;1.36e-06;0.122;0.459;159.89;4g6sTN3pAEpfhFW9MR3vtn;214028
386;0.476;0.97;-4.027;0.136;0.00193;0.0;0.342;0.299;155.018;1sbcMH8P8zhtaESyGSNqGo;227618
387;0.522;0.715;-6.173;0.0305;0.0235;6.71e-05;0.285;0.225;145.005;0krCsEg1HD0tAqXavlHL3V;169022
388;0.587;0.788;-4.581;0.0419;0.0147;7.84e-05;0.179;0.171;150.118;6ir9zD1NGFdMhFvIrMoiMZ;192004
389;0.345;0.938;-1.666;0.0619;0.0401;0.0;0.5;0.181;154.755;57fiiGGwBeoT0Oi4euAtFD;274839
390;0.575;0.975;-4.743;0.208;0.00456;0.0395;0.384;0.168;154.946;6dIJieMoZw3xelA9UzVS3M;136377
391;0.63;0.748;-5.97;0.0677;0.00959;0.0;0.112;0.321;154.007;2yfUq9VTy0CqpPnVyGPEtg;138707
392;0.661;0.976;-0.931;0.367;0.0609;0.0103;0.0824;0.364;177.922;6RihvDDotTFLw9H9c1bWVV;197509
393;0.752;0.635;-7.959;0.282;0.0179;0.861;0.0649;0.0536;159.829;4bsF2ZJgmq2JiDfyIV3CaX;371733
394;0.693;0.963;-3.629;0.0911;0.187;0.00339;0.0545;0.646;177.949;1gCxbgpyPSDdxKINJidC9D;283146
395;0.715;0.868;-4.713;0.14;0.00106;0.557;0.151;0.449;174.002;0wSOhVP5nT9zre0SoyWqlF;229138
396;0.622;0.851;-2.066;0.0497;0.00165;0.38;0.0784;0.332;87.996;6KiceqRJge13J1ELhAgjNA;332727
397;0.851;0.764;-1.234;0.244;0.00456;0.208;0.31;0.818;174.957;6HYNB8vlZWOSeFVz0JxyTH;222171
398;0.733;0.91;-1.349;0.0439;0.174;0.256;0.111;0.296;87.995;7jf6Z36uFyJzZmhGMrhNi5;343636
399;0.635;0.89;-2.034;0.109;0.00563;0.26;0.518;0.45;175.977;4P8mjYMBWmYymCpgjUVqKW;267273
400;0.486;0.979;-3.464;0.0787;0.000129;0.925;0.224;0.22;174.061;7fSl4udxdJJJo1o9meCo8y;224828
401;0.349;0.935;-5.027;0.0539;0.000335;0.8;0.333;0.133;173.943;76kY7vDRhosNwxcml9LwTR;251670
402;0.399;0.984;-4.236;0.116;0.000171;0.157;0.433;0.152;173.95;3PZTOkB3stqba9XRsmafao;347413
403;0.676;0.756;-5.885;0.105;0.000155;0.403;0.0405;0.512;174.01;2V1q2p7PCrGhlMQUyoVJv7;317986
404;0.594;0.87;0.989;0.0804;0.000432;0.673;0.0734;0.224;175.289;3Jv1CNE70PRDho5z6hSyNl;312686
405;0.533;0.995;-2.877;0.229;0.000267;0.869;0.49;0.314;173.964;0IeJzSJP6Yz5219kriLfPd;360200
406;0.557;0.951;-3.035;0.166;0.000132;0.289;0.226;0.105;174.006;6DOMNAbOiIBDEsOB123aPB;320006
407;0.447;0.99;-0.519;0.348;0.000433;0.77;0.552;0.138;173.881;6aHa70teKkRQVBfDIFV6YH;275862
408;0.495;0.983;-2.165;0.057;0.000872;0.748;0.147;0.0345;173.97;0gGvHJmJhdO9Q5tvx6LYVa;297931
409;0.598;0.982;0.425;0.0972;0.0031;0.482;0.412;0.526;175.021;3hWjv0ra0sU9qAKUhbeakR;252343
410;0.755;0.932;-1.486;0.0864;0.0246;0.079;0.102;0.263;87.502;5tgsUWlTW6TeFV5pDYP1pQ;285257
411;0.657;0.98;0.121;0.369;0.0037;0.0756;0.0768;0.435;180.027;207FRBC32g3LXf0EP0a2qQ;331026
412;0.643;0.982;-0.803;0.069;0.116;0.00222;0.962;0.712;178.034;77r60IZTSSixp4J46Bsm6W;264270
413;0.565;0.984;-1.374;0.0844;0.00148;0.901;0.253;0.263;174.026;1F6eHoMYtPe47ZgHkrbGfS;259417
414;0.648;0.988;-0.334;0.107;0.00639;0.865;0.26;0.583;173.047;1SBs5cEBLhTugiSHko2qx4;253883
